branch_id,cert,bank_name,address,city,state,zip,deposit,branch_name,established_date,latitude,longitude,county,risk_score,risk_score
629,57184,The Freedom Bank of Virginia,10555 Main St,FAIRFAX,Virginia,22030,692165,The Freedom Bank Of Virginia,7/23/2001,38.84718298,-77.31057798,Fairfax,94.59115495,High
630,4297,"Capital One, National Association",6161 Retail Rd,MCLEAN,Virginia,22102,48816,Timber Creek Branch,10/16/2013,32.86187099,-96.75609404,Fairfax,94.59115495,High
631,22858,United Bank,5140 Duke St,FAIRFAX,Virginia,22030,137819,Duke Street Branch,7/1/1997,38.81195598,-77.12102099,Fairfax,94.59115495,High
632,4297,"Capital One, National Association",1401 Merritt Blvd,MCLEAN,Virginia,22102,901551,Dundalk Branch,10/8/2013,39.27724402,-76.50298304,Fairfax,94.59115495,High
633,22858,United Bank,1311 Carolina Ave,FAIRFAX,Virginia,22030,69088,First South Bank Branch,1/1/1902,35.558539,-77.05953101,Fairfax,94.59115495,High
634,4297,"Capital One, National Association",1241 W Pratt St,MCLEAN,Virginia,22102,41599,Mt Clare Junction Branch,9/10/2013,39.28554185,-76.63743006,Fairfax,94.59115495,High
635,22858,United Bank,374 Maple Ave E,FAIRFAX,Virginia,22030,142759,Vienna Branch,3/29/1999,38.90673259,-77.25919298,Fairfax,94.59115495,High
636,4297,"Capital One, National Association",6504 Reisterstown Rd,MCLEAN,Virginia,22102,26575,Reisterstown Branch,8/27/2013,39.35655495,-76.70304213,Fairfax,94.59115495,High
637,22858,United Bank,506 King St,FAIRFAX,Virginia,22030,91915,King Street Branch,7/12/1999,38.804424,-77.04533601,Fairfax,94.59115495,High
638,4297,"Capital One, National Association",802 Delaware Ave,MCLEAN,Virginia,22102,252670794,Www.Capitalone360.Com Branch,8/4/2000,39.74994199,-75.55445603,Fairfax,94.59115495,High
639,22858,United Bank,11820 Spectrum Ctr,FAIRFAX,Virginia,22030,244490,Reston Branch,5/1/2002,38.9661123,-77.35600639,Fairfax,94.59115495,High
640,4297,"Capital One, National Association",3800 General Degaulle Dr,MCLEAN,Virginia,22102,99256,General Degaulle Branch,6/2/1975,29.92375501,-90.01730096,Fairfax,94.59115495,High
641,22858,United Bank,7901 Richmond Hwy,FAIRFAX,Virginia,22030,35299,Mt Vernon  Branch,3/1/2005,38.74261099,-77.08462434,Fairfax,94.59115495,High
642,4297,"Capital One, National Association",4804 Highway 308,MCLEAN,Virginia,22102,0,Napoleonville Du Branch,6/30/2011,29.94273,-91.02267303,Fairfax,94.59115495,High
643,22858,United Bank,2401 Mount Vernon Ave,FAIRFAX,Virginia,22030,51309,Del Ray Branch 16 Branch,6/30/2005,38.827073,-77.05860699,Fairfax,94.59115495,High
644,4297,"Capital One, National Association",911 S Elmora Ave,MCLEAN,Virginia,22102,39917,Elizabeth Branch,6/30/2011,40.651456,-74.221229,Fairfax,94.59115495,High
645,22858,United Bank,8323 Sudley Rd,FAIRFAX,Virginia,22030,211857,Manassas West Branch 18 Branch,6/30/2005,38.77561163,-77.50234461,Fairfax,94.59115495,High
646,4297,"Capital One, National Association",211 Dyckman St,MCLEAN,Virginia,22102,14062,Nyc - Dyckman Branch,12/6/2010,40.86511298,-73.92689897,Fairfax,94.59115495,High
647,22858,United Bank,"7830 Backlick Rd, Ste 101",FAIRFAX,Virginia,22030,56315,Newington Branch 19 Branch,1/18/2006,38.74554294,-77.18835567,Fairfax,94.59115495,High
648,4297,"Capital One, National Association",557 Melrose Ave,MCLEAN,Virginia,22102,32457,Hub Branch,12/13/2010,40.81639111,-73.91780796,Fairfax,94.59115495,High
649,4297,"Capital One, National Association",1996 Segnette Blvd,MCLEAN,Virginia,22102,50948,Bayou Segnette Branch,12/20/2010,29.90710398,-90.16260704,Fairfax,94.59115495,High
650,4297,"Capital One, National Association",8110 Fletcher St,MCLEAN,Virginia,22102,308550,Tyson'S International Branch,7/30/2009,38.91755832,-77.2258154,Fairfax,94.59115495,High
651,4297,"Capital One, National Association",8092 Crescent Park Dr,MCLEAN,Virginia,22102,31608,Madison CrescentGainesville Branch,7/30/2009,38.78331045,-77.66503149,Fairfax,94.59115495,High
652,4297,"Capital One, National Association",521 Fletcher Dr,MCLEAN,Virginia,22102,801166,Northrock Shopping CtrWarrenton Branch,7/30/2009,38.72764799,-77.79387802,Fairfax,94.59115495,High
653,4297,"Capital One, National Association","4238 Wilson Blvd, Ste 1145",MCLEAN,Virginia,22102,132970,Ballston Common Mall Branch,7/30/2009,38.87939099,-77.11041503,Fairfax,94.59115495,High
654,4297,"Capital One, National Association",13236 Gateway Center Dr,MCLEAN,Virginia,22102,167598,Virginia Gateway Branch,7/30/2009,38.79698075,-77.60562986,Fairfax,94.59115495,High
655,4297,"Capital One, National Association",7995 Vincent Rd,MCLEAN,Virginia,22102,83021,Denham Springs Branch,6/11/1980,30.44608701,-90.955954,Fairfax,94.59115495,High
656,4297,"Capital One, National Association",8845 Branch Ave,MCLEAN,Virginia,22102,278787,Clinton Crossing Branch,7/30/2009,38.76758872,-76.89004424,Fairfax,94.59115495,High
657,4297,"Capital One, National Association",29741 Walker Rd S,MCLEAN,Virginia,22102,90338,Walker Branch,2/26/1966,30.486274,-90.86266401,Fairfax,94.59115495,High
658,4297,"Capital One, National Association",6090 Daybreak Cir,MCLEAN,Virginia,22102,219303,Clarksville Branch,7/30/2009,39.21048199,-76.938108,Fairfax,94.59115495,High
659,4297,"Capital One, National Association",1700 K St Nw,MCLEAN,Virginia,22102,802667,K Street Branch,3/31/2005,38.90218352,-77.03983547,Fairfax,94.59115495,High
660,57890,"HSBC Bank USA, National Association",901 Central Park Ave,TYSONS,Virginia,22102,913679,Scarsdale Wealth Center Branch,3/14/1981,40.99282926,-73.82109916,Fairfax,94.59115495,High
661,4297,"Capital One, National Association",7501 Leesburg Pike,MCLEAN,Virginia,22102,120431,Idylwood Plaza Branch,10/21/2004,38.90257064,-77.20380477,Fairfax,94.59115495,High
662,57890,"HSBC Bank USA, National Association",2950 Aventura Blvd,TYSONS,Virginia,22102,429142,Aventura Blvd Wealth Center Branch,8/27/1979,25.96006301,-80.14109002,Fairfax,94.59115495,High
663,4297,"Capital One, National Association",11241 Georgia Ave,MCLEAN,Virginia,22102,442102,WheatonGeorgia Avenue Branch,5/23/1996,39.03993801,-77.05096597,Fairfax,94.59115495,High
664,58243,John Marshall Bank,"2300 Wilson Blvd, Ste 120",RESTON,Virginia,20190,279797,Arlington Branch,4/6/2009,38.89054601,-77.08710303,Fairfax,94.59115495,High
665,4297,"Capital One, National Association",10707 Connecticut Ave,MCLEAN,Virginia,22102,145486,Kensington Branch,2/24/1996,39.03129702,-77.07466404,Fairfax,94.59115495,High
666,58243,John Marshall Bank,"1625 K St Nw, Ste 1050",RESTON,Virginia,20190,56441,District Of Columbia Branch,2/4/2010,38.90293069,-77.03741193,Fairfax,94.59115495,High
667,4297,"Capital One, National Association",6790 Richmond Hwy,MCLEAN,Virginia,22102,75433,Beacon Mall Branch,7/1/1994,38.7700054,-77.08242392,Fairfax,94.59115495,High
668,58243,John Marshall Bank,640 Franklin St,RESTON,Virginia,20190,314320,Alexandria Branch,5/27/2013,38.79782598,-77.04790397,Fairfax,94.59115495,High
669,4297,"Capital One, National Association",18104 Town Center Dr,MCLEAN,Virginia,22102,192860,Town Center Branch,3/1/1991,39.151678,-77.06265797,Fairfax,94.59115495,High
670,58243,John Marshall Bank,"8229 Boone Blvd, Ste 102",RESTON,Virginia,20190,141688,Tysons Corner Branch,10/1/2018,38.91541847,-77.23105426,Fairfax,94.59115495,High
671,4297,"Capital One, National Association",10800 Baltimore Ave,MCLEAN,Virginia,22102,106070,Beltsville Branch,3/1/1991,39.03180547,-76.91245845,Fairfax,94.59115495,High
672,58243,John Marshall Bank,"12701 Marblestone Dr, Ste 150",RESTON,Virginia,20190,236184,Woodbridge Branch,12/3/2018,38.67796116,-77.35182768,Fairfax,94.59115495,High
673,4297,"Capital One, National Association",1808 N 18th St,MCLEAN,Virginia,22102,115856,Monroe Main Office,11/21/1988,32.52712401,-92.11534002,Fairfax,94.59115495,High
674,58595,"Chain Bridge Bank, National Association",1445a Laughlin Ave,MCLEAN,Virginia,22101,1303526,"Chain Bridge Bank, National Association",8/6/2007,38.93234752,-77.17768073,Fairfax,94.59115495,High
675,4297,"Capital One, National Association",246 Maple Ave E,MCLEAN,Virginia,22102,100325,Vienna Branch,3/1/1990,38.90479868,-77.26184635,Fairfax,94.59115495,High
676,58696,FVCbank,11325 Random Hills Rd,FAIRFAX,Virginia,22030,1235720,Fvcbank,11/27/2007,38.85550747,-77.3377843,Fairfax,94.59115495,High
677,4297,"Capital One, National Association",1439 Chain Bridge Rd,MCLEAN,Virginia,22102,161709,Chain Bridge Rd Branch,3/1/1990,38.93291791,-77.17830418,Fairfax,94.59115495,High
678,58696,FVCbank,"7900 Sudley Rd, Ste 100",FAIRFAX,Virginia,22030,244700,Manassas Branch,6/9/2008,38.78502677,-77.51358617,Fairfax,94.59115495,High
679,4297,"Capital One, National Association",7030 Little River Tpke,MCLEAN,Virginia,22102,123839,Annandale Branch,9/1/1995,38.82973358,-77.1889502,Fairfax,94.59115495,High
680,58696,FVCbank,1301 9th St Nw,FAIRFAX,Virginia,22030,22970,Dc Branch,11/28/2013,38.90746806,-77.0237428,Fairfax,94.59115495,High
681,4297,"Capital One, National Association",1680 Capital One Dr,MCLEAN,Virginia,22102,42292688,"Capital One, National Association",5/22/1933,38.92411159,-77.21312302,Fairfax,94.59115495,High
682,58696,FVCbank,"11260 Roger Bacon Dr, Ste 101",FAIRFAX,Virginia,22030,259916,Reston Branch,6/27/2011,38.95209101,-77.33459071,Fairfax,94.59115495,High
683,58696,FVCbank,"2500 Wilson Blvd, Ste 100",FAIRFAX,Virginia,22030,76669,Arlington Branch,2/17/2009,38.88998299,-77.08910799,Fairfax,94.59115495,High
684,58696,FVCbank,6975 a Springfield Blvd.,FAIRFAX,Virginia,22030,43859,Springfield Branch,12/2/2013,38.77798975,-77.18437685,Fairfax,94.59115495,High
685,58696,FVCbank,6929 Arlington Rd,FAIRFAX,Virginia,22030,47842,Bethesda Branch,4/21/1991,38.97848202,-77.098472,Fairfax,94.59115495,High
686,58696,FVCbank,224 Albemarle St,FAIRFAX,Virginia,22030,39740,Baltimore Branch,6/30/2002,39.286595,-76.60278996,Fairfax,94.59115495,High
687,59183,Trustar Bank,9883 Georgetown Pike,GREAT FALLS,Virginia,22066,519604,Trustar Bank,7/8/2019,38.99726306,-77.28789714,Fairfax,94.59115495,High
688,59183,Trustar Bank,"1650 Tysons Blvd, Suite 1150",GREAT FALLS,Virginia,22066,78455,Tysons Branch,12/16/2019,38.92507844,-77.22342036,Fairfax,94.59115495,High
689,59183,Trustar Bank,1817 Fountain Dr,GREAT FALLS,Virginia,22066,66661,Reston Branch,6/22/2020,38.96122385,-77.35658047,Fairfax,94.59115495,High
690,59183,Trustar Bank,"7811 Montrose Rd Fl 5, Fifth Floor",GREAT FALLS,Virginia,22066,15631,"Potomac, Maryland Branch",3/30/2021,39.05781698,-77.15995099,Fairfax,94.59115495,High
691,59183,Trustar Bank,"1701 Pennsylvania Ave Nw, Ste 200",GREAT FALLS,Virginia,22066,12791,"Washington, D.C. Branch",8/15/2022,38.89934411,-77.03982675,Fairfax,94.59115495,High
692,58243,John Marshall Bank,842 S King St,RESTON,Virginia,20190,220763,Leesburg Branch,1/12/2009,39.10299301,-77.57196403,Fairfax,94.59115495,High
693,4297,"Capital One, National Association",10400 Old Georgetown Rd,MCLEAN,Virginia,22102,125146,Georgetown Square Branch,8/5/1996,39.02530601,-77.12717004,Fairfax,94.59115495,High
694,58243,John Marshall Bank,"11 N Washington St, Ste 100",RESTON,Virginia,20190,91476,Rockville Branch,10/31/2008,39.084706,-77.15242304,Fairfax,94.59115495,High
695,57890,"HSBC Bank USA, National Association",10745 S De Anza Blvd,TYSONS,Virginia,22102,614837,Cupertino Office Branch,12/11/2006,37.312497,-122.032677,Fairfax,94.59115495,High
696,4297,"Capital One, National Association",21117 Frederick Rd,MCLEAN,Virginia,22102,193437,Frederick Road Branch,9/11/2003,39.20432201,-77.24529603,Fairfax,94.59115495,High
697,57890,"HSBC Bank USA, National Association",1572 Union Tpke,TYSONS,Virginia,22102,1102912,New Hyde Park Wealth Center Branch,3/1/1976,40.75412601,-73.69007291,Fairfax,94.59115495,High
698,4297,"Capital One, National Association",13301 New Hampshire Ave,MCLEAN,Virginia,22102,212916,13301 New Hampshire Avenue Branch,9/18/2003,39.073345,-77.00213501,Fairfax,94.59115495,High
699,57890,"HSBC Bank USA, National Association",445 N Bedford Dr,TYSONS,Virginia,22102,7211680,Beverly Hills Wealth Center Branch,5/4/1984,34.06848501,-118.40614,Fairfax,94.59115495,High
700,4297,"Capital One, National Association",5750 Youree Dr,MCLEAN,Virginia,22102,230469,Southfield Branch,9/20/1971,32.45503499,-93.72246602,Fairfax,94.59115495,High
701,57890,"HSBC Bank USA, National Association",920 5th Ave,TYSONS,Virginia,22102,361141,Seattle Wealth Center Branch,12/9/2002,47.606471,-122.331282,Fairfax,94.59115495,High
702,4297,"Capital One, National Association",14943 Shady Grove Rd,MCLEAN,Virginia,22102,329168,Falls Grove Branch,2/20/2003,39.09768898,-77.19346603,Fairfax,94.59115495,High
703,57890,"HSBC Bank USA, National Association","1107 S Baldwin Ave, Ste C",TYSONS,Virginia,22102,1040638,Arcadia Branch,11/17/2003,34.126892,-118.055319,Fairfax,94.59115495,High
704,4297,"Capital One, National Association",2063 West St,MCLEAN,Virginia,22102,300381,2063 West Street,1/16/2003,38.98321302,-76.53866396,Fairfax,94.59115495,High
705,57890,"HSBC Bank USA, National Association",601 Montgomery St,TYSONS,Virginia,22102,5044006,San Francisco Wealth Center Branch,7/1/2004,37.79483399,-122.403539,Fairfax,94.59115495,High
706,4297,"Capital One, National Association",6949 Commerce St,MCLEAN,Virginia,22102,480991,Commerce Street Branch,7/11/2002,38.78188674,-77.18589122,Fairfax,94.59115495,High
707,57890,"HSBC Bank USA, National Association",39410 Fremont Blvd,TYSONS,Virginia,22102,343168,Fremont Wealth Center Branch,10/23/2006,37.54579101,-121.981979,Fairfax,94.59115495,High
708,4297,"Capital One, National Association",9181 Mansfield Rd,MCLEAN,Virginia,22102,236047,South Shreveport Branch,5/10/1971,32.40254299,-93.80294302,Fairfax,94.59115495,High
709,4297,"Capital One, National Association",2611 Brandermill Blvd,MCLEAN,Virginia,22102,94350,Waugh Chapel Branch,7/19/2001,39.03686,-76.67924901,Fairfax,94.59115495,High
710,4297,"Capital One, National Association",4700 Langston Blvd,MCLEAN,Virginia,22102,118456,Waverly Hills Branch,8/29/1996,38.89819202,-77.12108897,Fairfax,94.59115495,High
711,57890,"HSBC Bank USA, National Association",15315 Culver Dr,TYSONS,Virginia,22102,711024,Irvine Center Drive Branch,3/31/2023,33.697175,-117.799913,Fairfax,94.59115495,High
712,4297,"Capital One, National Association",14001 Lee Jackson Memorial Hwy,MCLEAN,Virginia,22102,428488,Chantilly Branch,10/9/1998,38.89388045,-77.43181945,Fairfax,94.59115495,High
713,57890,"HSBC Bank USA, National Association",407 Main St,TYSONS,Virginia,22102,1030001,Chatham Wealth Center Branch,6/22/2009,40.74251498,-74.38900897,Fairfax,94.59115495,High
714,4297,"Capital One, National Association",1201 Elden St,MCLEAN,Virginia,22102,364407,Elden Branch,2/21/1998,38.96225,-77.39888393,Fairfax,94.59115495,High
715,57890,"HSBC Bank USA, National Association",196 Bellevue Way Ne,TYSONS,Virginia,22102,504447,Bellevue Downtown Wealth Center Branch,12/14/2009,47.61585377,-122.2017805,Fairfax,94.59115495,High
716,4297,"Capital One, National Association",509 N Frederick Ave,MCLEAN,Virginia,22102,225515,North Frederick Branch,7/21/1997,39.15183302,-77.210717,Fairfax,94.59115495,High
717,57890,"HSBC Bank USA, National Association","1441 Brickell Ave, Suite 1110",TYSONS,Virginia,22102,3719958,Latin America International Center Branch,3/31/2023,25.758797,-80.19158001,Fairfax,94.59115495,High
718,4297,"Capital One, National Association",4825 Cordell Ave,MCLEAN,Virginia,22102,1121891,Cordell Avenue Branch,2/21/1997,38.99098501,-77.09691598,Fairfax,94.59115495,High
719,57890,"HSBC Bank USA, National Association",802 7th St Nw,TYSONS,Virginia,22102,1797007,802 7Th Street Branch,11/30/2020,38.90002845,-77.02214245,Fairfax,94.59115495,High
720,4297,"Capital One, National Association",2045 Airline Dr,MCLEAN,Virginia,22102,1054545,AirlineShe Branch,7/1/1970,32.53200199,-93.70570297,Fairfax,94.59115495,High
721,57890,"HSBC Bank USA, National Association","8100 Transit Road, Suite 500, Suite 500",TYSONS,Virginia,22102,3803224,Amherst Wealth Center Branch,11/30/2020,42.98891277,-78.69741147,Fairfax,94.59115495,High
722,4297,"Capital One, National Association",500 S Washington St,MCLEAN,Virginia,22102,279057,South Washington Branch,9/17/1996,38.800015,-77.047765,Fairfax,94.59115495,High
723,58243,John Marshall Bank,"1943 Isaac Newton Sq E, Ste 100",RESTON,Virginia,20190,576984,John Marshall Bank,4/17/2006,38.95221494,-77.33598454,Fairfax,94.59115495,High
724,22858,United Bank,4230 John Marr Dr,FAIRFAX,Virginia,22030,107683,Annandale Branch,7/1/1997,38.83168065,-77.18983876,Fairfax,94.59115495,High
725,22858,United Bank,4021 University Dr,FAIRFAX,Virginia,22030,155223,Fairfax Branch,7/3/1998,38.844877,-77.30542504,Fairfax,94.59115495,High
726,22858,United Bank,2930 Wilson Blvd,FAIRFAX,Virginia,22030,268654,Clarendon Branch,8/1/1994,38.88802498,-77.09384401,Fairfax,94.59115495,High
727,4297,"Capital One, National Association",345 Tunica Dr E,MCLEAN,Virginia,22102,56740,Marksville Branch,11/8/1993,31.12014801,-92.066771,Fairfax,94.59115495,High
728,4297,"Capital One, National Association",122 W Church St,MCLEAN,Virginia,22102,33546,Bunkie Main Office Branch,3/28/1953,30.95304199,-92.18393601,Fairfax,94.59115495,High
729,22858,United Bank,100 Broad Street Rd,FAIRFAX,Virginia,22030,109726,Goochland Centerville Branch,10/20/2003,37.67153599,-77.68699199,Fairfax,94.59115495,High
730,4297,"Capital One, National Association",3701 Jackson St,MCLEAN,Virginia,22102,221665,Macarthur Branch,6/30/1958,31.28452799,-92.47573697,Fairfax,94.59115495,High
731,22858,United Bank,217 East Main St,FAIRFAX,Virginia,22030,119021,"Bank Of Louisa, National Association Branch",4/19/2004,38.02219802,-77.99954704,Fairfax,94.59115495,High
732,4297,"Capital One, National Association",1000 Shirley Rd,MCLEAN,Virginia,22102,0,Shirley Road Drive-In Branch,1/3/1989,30.95989202,-92.19250098,Fairfax,94.59115495,High
733,22858,United Bank,1949 Sandy Hook Rd,FAIRFAX,Virginia,22030,69365,Goochland Courthouse Branch,11/25/2002,37.70025,-77.88845397,Fairfax,94.59115495,High
734,22858,United Bank,9951 Brook Rd,FAIRFAX,Virginia,22030,57117,Virginia Center Office,6/14/1999,37.670452,-77.46015497,Fairfax,94.59115495,High
735,22858,United Bank,2120 Baldwin Ave,FAIRFAX,Virginia,22030,86405,Essex Bank Crofton Branch,1/1/1954,38.99164299,-76.69476802,Fairfax,94.59115495,High
736,4297,"Capital One, National Association",409 Cary Ave,MCLEAN,Virginia,22102,39573,Jennings Branch,10/1/1934,30.223961,-92.65945403,Fairfax,94.59115495,High
737,22858,United Bank,6315 Mechanicsville Tpke,FAIRFAX,Virginia,22030,76549,East Hanover Branch,8/17/1992,37.61661399,-77.31923599,Fairfax,94.59115495,High
738,4297,"Capital One, National Association",3225 Ryan St,MCLEAN,Virginia,22102,397681,Ryan Street Branch,9/18/1958,30.19849401,-93.21829798,Fairfax,94.59115495,High
739,22858,United Bank,4935 Richmond Tappahannock Hwy,FAIRFAX,Virginia,22030,79791,King William Branch,11/21/1988,37.721322,-77.208133,Fairfax,94.59115495,High
740,4297,"Capital One, National Association",1300 Ruth St,MCLEAN,Virginia,22102,112404,Sulphur Branch,3/10/1975,30.22828401,-93.37571901,Fairfax,94.59115495,High
